	text	category	ln
31	Neither homosexuality, nor masturbation, are either superior culture or individual freedom. It is a sin against nature and God. It is the law of God's nature that man and woman should unite and therefore procreate. It is a sin to change that. Allowing the court to do so is a journey towards the destruction of humanity. Christianity strongly condemns this. Let's pray for the justice system and the nation will be sanctified! Amen	Homophobic	tam_eng
32	Shagul Hameed Shagul Dei tulukka yae...finish it...	Non-anti-LGBT+ content	tam_eng
33	We're not going to ask that no matter what you say, it's a woman to a man. If there is another job, look people.	Homophobic	tam_eng
34	Thirunangai Review Transgender	Non-anti-LGBT+ content	tam_eng
35	That's the fun	Non-anti-LGBT+ content	tam_eng
36	This is a very bad act.Mother and father are two.	Homophobic	tam_eng
37	Dude, super super, congratulations on your talent	Non-anti-LGBT+ content	tam_eng
38	Awesome brother awesome thumbs_up red_heart thumbs_up	Non-anti-LGBT+ content	tam_eng
39	You are a beautiful girl smiling_face_with_heart-eyes smiling_face_with_heart-eyes woman_dancing woman_dancing	Non-anti-LGBT+ content	tam_eng
40	dharmalingam boominathan  Cuddalore District	Non-anti-LGBT+ content	tam_eng
41	God will be with you.	Non-anti-LGBT+ content	tam_eng
42	Green color jacket. Divya. Look at the moon. If you leave after seeing her, you will not get any rice. Divya.Tirupurla .Kattapanchayat.Panna..P*** will cut.	Non-anti-LGBT+ content	tam_eng
43	That mind sir Lord man_shrugging salute bro handshake	Non-anti-LGBT+ content	tam_eng
44	All of you Arthanareeswarar the world will know this one day. Wait till then. Let's think good things happen.	Non-anti-LGBT+ content	tam_eng
45	Aunga Velaina this admin is like lolai....	Non-anti-LGBT+ content	tam_eng
46	Eye-popping post Are you a boy?	Non-anti-LGBT+ content	tam_eng
47	The end has begun	Homophobic	tam_eng
48	They are very lexical. Police should take action	Non-anti-LGBT+ content	tam_eng
49	No creature has ever destroyed its own dynasty. The human race, who claims to have reason, wants to commit the great sin of spoiling and destroying itself with all approval. We already hear about the cruelty of the mother to her child. How many more terrible atrocities and epidemics will come in our country	Homophobic	tam_eng
50	You have started to sow little by little	Non-anti-LGBT+ content	tam_eng
51	A jail cell is waiting for you one day son sex is only 5 minutes but holiness is far away from you	Non-anti-LGBT+ content	tam_eng
52	I don't understand what you are saying. It would be better if you say it in Tamil. Thank you	Non-anti-LGBT+ content	tam_eng
53	Nasama is the ultimate way to perish. It is the greatest sin of God. This is how God made Sodom and Gomorrah to be dust with the soil of Sodom and Gomorrah. Let's say it is wrong legally so that there is no destruction like Corona again. Evidence of the destruction of Sodom and Gomorrah is on earth.	Homophobic	tam_eng
54	The one who leans on the shoulder, the friend leans on the chest, the wife hugs the belly, heirs are important in life.	Non-anti-LGBT+ content	tam_eng
55	Don't worry about the middle man who doesn't smile.. My son, you are the only one who is smiling. That mother face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy	Non-anti-LGBT+ content	tam_eng
56	You have a very beautiful smile	Non-anti-LGBT+ content	tam_eng
57	Catherine.. where are they from....tirukoilur..	Non-anti-LGBT+ content	tam_eng
58	Nice special polite expression.... smiling_face_with_heart-eyes	Non-anti-LGBT+ content	tam_eng
59	v v It's strange when we see all this that we should all rule the village..	Non-anti-LGBT+ content	tam_eng
60	This Saturn will be burnt with petrol. The police is confused as to which cell to lock them in the jail.	Non-anti-LGBT+ content	tam_eng
61	pleading_face loudly_crying_face thumbs_up_medium-light_skin_tone	Non-anti-LGBT+ content	tam_eng
62	Do you turn around and leave Prathal if the brathans call you with a knife?	Non-anti-LGBT+ content	tam_eng
63	What's up, everybody, start taking the bard	Non-anti-LGBT+ content	tam_eng
64	Why is the mouth like this clown_face	Non-anti-LGBT+ content	tam_eng
65	Sennila, you have realistic speech and psychological knowledge. You can talk at 50 years of age. You can speak Ramba practicala at a young age.	Non-anti-LGBT+ content	tam_eng
66	Any relationship that does not force someone is wrong	Non-anti-LGBT+ content	tam_eng
67	Homosexuality is not wrong... let them live their lives... there is no loss to the country	Non-anti-LGBT+ content	tam_eng
68	Dhoo speaking_head sweat_droplets It's still a day like this that makes the general public swoon... man_facepalming	Non-anti-LGBT+ content	tam_eng
69	It is a foreign conspiracy. This is the worst attack ever. I don't understand how women support this. Only men and women who study and work in a computer company are supported. All of them are slaves to foreign culture for money.	Homophobic	tam_eng
70	Sathiya Seelan All Christian countries have accepted marriage..When there is a religious minority in the country there should not be a gender minority?? 5 Do we know the mistake that the judges did not know?????????	Non-anti-LGBT+ content	tam_eng
71	Not married. A student of higher education	Non-anti-LGBT+ content	tam_eng
72	my phone I have sent you a WhatsApp message	Non-anti-LGBT+ content	tam_eng
73	Send Siva Siva's number and we can talk on WhatsApp.	Non-anti-LGBT+ content	tam_eng
74	Nature should not be changed.	Homophobic	tam_eng
75	That mind is the Lord.	Non-anti-LGBT+ content	tam_eng
76	Everything that man can do will be judged on the day of judgment, and no one will escape on that day.	Homophobic	tam_eng
77	This homosexual life will be wasted because it is a reaction to what the male and female species were created for....what will happen with this improper sex attraction that has nothing....Male and female fertilization is also mentally beneficial.	Homophobic	tam_eng
78	Penalty law will be brought to them like the public	Non-anti-LGBT+ content	tam_eng
79	Your mobile	Non-anti-LGBT+ content	tam_eng
80	Transgender-minded people can come and talk and chat, not only on WhatsApp	Non-anti-LGBT+ content	tam_eng
81	There are male and female thieves like this. That's why you can't say that all are thieves. Similarly, there are some thieves among transgenders.	Non-anti-LGBT+ content	tam_eng
82	Anything done against nature has dire consequences	Homophobic	tam_eng
83	That sister has a very good heart	Non-anti-LGBT+ content	tam_eng
84	Bro, which city are you from?	Non-anti-LGBT+ content	tam_eng
85	Congratulations bro!!! Live Prosperously!!!	Non-anti-LGBT+ content	tam_eng
86	Sami Sami you are Sami	Non-anti-LGBT+ content	tam_eng
87	Neither the central government nor the state government is right. The mouth of the hawk has been torn apart	Non-anti-LGBT+ content	tam_eng
88	God, what is this cruelty?	Non-anti-LGBT+ content	tam_eng
89	It is against the nature to beat the caste and religion slogans.	Non-anti-LGBT+ content	tam_eng
90	Picking up beggars and talking, are the railway police sleeping, people, don't be funny, what's wrong with us, it may happen to you tomorrow.	Non-anti-LGBT+ content	tam_eng
91	It was a pleasure for me to meet a man.I am 46 years old. No, I was just thinking that he is 60 years old, but he started rubbing my penis and it felt good. He took it down and put it in a box and started beating it	Non-anti-LGBT+ content	tam_eng
92	When they are young, they change their minds and make money by showing them how they are before they are converted.	Transphobic	tam_eng
93	Transgender sister super	Non-anti-LGBT+ content	tam_eng
94	What can you do about it rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing grinning_face_with_sweat grinning_face_with_sweat grinning_face_with_sweat	Non-anti-LGBT+ content	tam_eng
95	Mohamed Sameer You are not a Muslim if you are not a complete follower of Mohammed...	Non-anti-LGBT+ content	tam_eng
96	A pareya manasu for mother	Non-anti-LGBT+ content	tam_eng
97	Which. District. Cuddalore	Non-anti-LGBT+ content	tam_eng
98	The human race does not have the characteristic of seeing the natural things in this world. Man is an animal who thinks that he is intelligent.	Non-anti-LGBT+ content	tam_eng
99	All this is planned and set panni act	Non-anti-LGBT+ content	tam_eng
100	Police should take action	Non-anti-LGBT+ content	tam_eng
101	Don't drink anything...go lick and drink	Non-anti-LGBT+ content	tam_eng
102	Yogini Ammu OK_hand OK_hand OK_hand You said it right...	Non-anti-LGBT+ content	tam_eng
103	The way you speak is very beautiful	Non-anti-LGBT+ content	tam_eng
104	I was in my 20s when I met my friend in Hostel and had sex with him. I thought his bromance with me was romance but later I realized it was wrong. I got a handsome partner for sex but I lost a good friend. You will get a lot but you won't get a good friend Don't get confused Don't develop sex thoughts on your close str8 friends as long as possible You will get many other friends on gay site Please don't make the same mistake I did folded_hands folded_hands folded_hands folded_hands red_heart red_heart red_heart	Non-anti-LGBT+ content	tam_eng
105	I understand that love doesn't come to this body that is dying. Thanks a thousand heart_with_arrow heart_with_arrow heart_with_arrow	Non-anti-LGBT+ content	tam_eng
106	What's up, come on, everyone, go change sun TV episode.....	Non-anti-LGBT+ content	tam_eng
107	Bro, bro, your channel is really good bro, good comments are coming, bro, you are super.	Non-anti-LGBT+ content	tam_eng
108	Didn't answer any questions	Non-anti-LGBT+ content	tam_eng
109	All the trains can't bear the violence of these helpers. Can't the railway police department do away with it?	Transphobic	tam_eng
110	One of the Lionesses of Tamil Nadu folded_hands folded_hands folded_hands folded_hands	Non-anti-LGBT+ content	tam_eng
111	Really heart-warming incident... Transgender people are superior.. They also have limitless humanity, affection, love and character...royal solute folded_hands	Non-anti-LGBT+ content	tam_eng
112	Like male, female involvement, male, male, female, female involvement is also common. They have the same feelings as we do. It was not something they had to cultivate. It came in their nature. There is nothing wrong in respecting it!!! Habits are different, nature is different...	Non-anti-LGBT+ content	tam_eng
113	Transgenders live as long as this world is concerned my friend.... I love you all transgender mothers sisters and brothers thumbs_up thumbs_up thumbs_up thumbs_up thumbs_up birthday_cake	Non-anti-LGBT+ content	tam_eng
114	Red_heart red_heart red_heart the way you bring out this feeling	Non-anti-LGBT+ content	tam_eng
115	Who is he? He is a villain	Transphobic	tam_eng
116	Raj Kutty is like that	Non-anti-LGBT+ content	tam_eng
117	You are a visible deity for good people and a human being who raised equality for caste and religious fanatics	Non-anti-LGBT+ content	tam_eng
118	It will be okay to throw away all the sloppiness and the society ignores us.	Transphobic	tam_eng
119	A scourge on culture….	Homophobic	tam_eng
120	Enraged_face	Homophobic	tam_eng
121	Energy is stronger than nature	Non-anti-LGBT+ content	tam_eng
122	Black tea..	Homophobic	tam_eng
123	Didn't answer any questions	Non-anti-LGBT+ content	tam_eng
124	Koppanum..even if you don't join, can you also go...no, can you come now and give an interview to Nakeeran.	Homophobic	tam_eng
125	Hinduism has never opposed homosexuality.	Non-anti-LGBT+ content	tam_eng
126	The country is going to be ruined oh god.???	Non-anti-LGBT+ content	tam_eng
127	If transgenders are to be blamed, a law should be made for that too, they are human beings too	Non-anti-LGBT+ content	tam_eng
129	This understanding should be welcomed	Non-anti-LGBT+ content	tam_eng
130	Transgenders have a good heart...these women don't have it.	Non-anti-LGBT+ content	tam_eng
131	They have a beautiful name Transgender. It's not right to blame everyone for being a stealth transgender. Scold someone, don't scold everyone. It's okay if you don't apologize for what you said, but you talk too much over and over again. This is not good for you. Be careful	Non-anti-LGBT+ content	tam_eng
132	A Srinivasan	Non-anti-LGBT+ content	tam_eng
133	They don't marry because it's convenient later	Non-anti-LGBT+ content	tam_eng
134	Ne my aids came change irka	Homophobic	tam_eng
135	By a few transsexuals	Non-anti-LGBT+ content	tam_eng
136	Arathi KC  Are you acting like Lusa or Mendel. God brought sex into this world only for procreation and to create a generation with offspring. If man and man and woman and woman have sex like this then how did you come into this world. It is a mutilation that is against nature. Thing. Even animals don't do this. Animals are 5 intelligent beings. It's sad when you think that this human race doesn't even have the intellect. Homo sex will lead to the destruction of the world. Do you know how marriage should be. Husband and wife should take place in the middle of the wall. It's so hidden. This The method is halal.Marriage should take place at a certain age.Only then they will not do haram acts for a man's physical needs.They will not do haram acts like mannika (self pleasure).This is what God has decreed.Whatever we do against nature, it will cause human destruction. Don't say that this will happen to my offspring. First of all, get out of it. It is a hormone changes and you can get hospital treatment for it. God gives children the same to everyone. It may be a sin. Well, let's get rid of it. Why can't people with homeo sex live without sex till the end. If there is no attraction for a woman, can't live with control without being addicted to the desire of the mind. The fear of God can definitely live in the inner person. Make an effort, God will be with you. The next moment is not permanent. Let us wake up from the sins of this world. Inshallah.	Homophobic	tam_eng
137	God created all om trident_emblem	Non-anti-LGBT+ content	tam_eng
138	Suspence lam lilla nanba....pls prank artistku oru request.en frd wenny pot(pet name). His real name is Muthu Kumar. Let him go anyway. But I am his friend. I don't know where he is. No more transgender prank Pantha. plz watch bro	Non-anti-LGBT+ content	tam_eng
139	You have my support for government job demand. It is the only outlet for your misery in society. Be brave and confident that the future will surely happen and don't lose heart.	Non-anti-LGBT+ content	tam_eng
140	You just look and give commands, that's it. The faith you have in God is enough	Non-anti-LGBT+ content	tam_eng
141	That sisterly love is real	Non-anti-LGBT+ content	tam_eng
142	Whatever law you come up with is wrong	Homophobic	tam_eng
143	Not smiling..	Non-anti-LGBT+ content	tam_eng
144	iniyan prasath If you don't say that you are a transgender, a transgender will definitely be born in your family, my best wishes brother.	Non-anti-LGBT+ content	tam_eng
145	It hurt my heart	Non-anti-LGBT+ content	tam_eng
146	Onna number scams	Non-anti-LGBT+ content	tam_eng
147	This sister's love is real smiling_face_with_heart-eyes	Non-anti-LGBT+ content	tam_eng
148	Why can't transgender people listen to the slander of transsexuals? When there is a status in the society, everything is established as a mistake. Otherwise, everyone is equal in the society! thumbs_up	Non-anti-LGBT+ content	tam_eng
149	Thanks to those who supported and welcomed...; Righteous ones who said wrong... How can a man who is not sensitive to a woman or a woman who is not attracted to him give a good and fulfilling life to their union?... Homosexuality is not sex... a relationship of the mind....	Non-anti-LGBT+ content	tam_eng
150	Congratulations to Mr. Yesuraj	Non-anti-LGBT+ content	tam_eng
151	It's a different level I will watch all your videos it's perfect I will share it with all my friends I'm crying when I watch this video like this Frank Variety Variety we are always there for you	Non-anti-LGBT+ content	tam_eng
152	I know Pavi Zone beaming_face_with_smiling_eyes beaming_face_with_smiling_eyes beaming_face_with_smiling_eyes	Non-anti-LGBT+ content	tam_eng
153	In any case, you are the one who was humiliated	Non-anti-LGBT+ content	tam_eng
154	Is homosexuality a sin?? Yes, the Holy Bible says that homosexuality is a sin.	Homophobic	tam_eng
155	love ly guys ... I love all your videos. Just like you said, I told you to subscribe to my channel next door V2 la,., best .aa do it all the best.	Non-anti-LGBT+ content	tam_eng
156	The verdict is that homosexuality is not a crime.	Non-anti-LGBT+ content	tam_eng
157	What a shame if our men go out with friends, what a shame. Because of this law, homosexuality will become a habit within a year.	Homophobic	tam_eng
158	My name is Shahul Barsan I am a gay bottom ..I like men very much ..I am looking for someone for me my number is 9962511816 ..I am free only at night ..come and let's talk ..let's get married	Non-anti-LGBT+ content	tam_eng
159	concern Leave it friend	Non-anti-LGBT+ content	tam_eng
160	All transgenders	Non-anti-LGBT+ content	tam_eng
161	Yuvaraj V If her father thought like this and started a family even for Ambala, would she be talking like this now?	Homophobic	tam_eng
162	Homosexual time is as old as the dawn. People think it's something new. live and let live. Don't interfere in someone else's life. If it doesn't affect you, why bother?	Non-anti-LGBT+ content	tam_eng
163	I can't stop laughing grinning_face grinning_face grinning_face grinning_face OK_hand OK_hand OK_hand OK_hand OK_hand OK_hand OK_hand OK_hand OK_hand OK_hand OK_hand OK_hand vera level acting princess princess princess grinning_face_with_big_eyes grinning_face_with_big_eyes star-struck star-struck star-struck	Non-anti-LGBT+ content	tam_eng
164	Don't desecrate the holy word mother by calling Jayalalithaa mother in a swimsuit - call actresses by their names only Don't call actresses mother. Actresses are those who are sensual beauties in the imagination of fans.	Non-anti-LGBT+ content	tam_eng
165	The ancestors have propagated that this is wrong and should not be done in religions to increase the population	Non-anti-LGBT+ content	tam_eng
166	Or does it create a generation if individual human lust ends? - Question to judge.; ; The dominance of foreign craze has extended to education, tourism, industry, modernity and sophistication, and today the saying that one is one for one has gone and it has become one for one, one for one.; ; It is true that gay lesbians can be given gender rights, but it is sad that there is no crime. Because it would certainly make homosexuals more transsexual now.	Homophobic	tam_eng
167	I don't know if what you did is true or not, if it is true, it will be a prank, 2 nd part la venam ya	Non-anti-LGBT+ content	tam_eng
168	Nasama is the ultimate way to perish. It is the greatest sin of God. This is how God made Sodom and Gomorrah to be dust with the soil of Sodom and Gomorrah. Let's say it is wrong legally so that there is no destruction like Corona again. Evidence of the destruction of Sodom and Gomorrah is on earth.	Homophobic	tam_eng
169	I agree with that sister that she has a good heart, but I think that he has taken this video by telling the transgender in advance because he is the only one in that place.	Non-anti-LGBT+ content	tam_eng
170	Knowledge is bad	Non-anti-LGBT+ content	tam_eng
171	Let natural calamities like Tsunami and Earthquake come to the stupid justice centers who allowed this heinous act.	Homophobic	tam_eng
172	Isn't it the same with rape?	Homophobic	tam_eng
173	A lot of men have become sexual predators, they use their childhood interests and sexualize girls in homes without parental care, so how can you wear girl's clothes and say you are a girl to make money, it's a way to fool people.	Transphobic	tam_eng
174	There are many transgenders in Coimbatore and there are many people who pretend to be transgenders and threaten to beg	Transphobic	tam_eng
175	Friend, did you convince them, sari ketigala	Non-anti-LGBT+ content	tam_eng
176	Age. Why. Your age is not strong enough	Non-anti-LGBT+ content	tam_eng
177	BABU I. He might as well beg for money than this anarchy for the little boy to beg.	Non-anti-LGBT+ content	tam_eng
178	All injustice has become justice... what else can I say.	Non-anti-LGBT+ content	tam_eng
179	Is this Ambala?	Transphobic	tam_eng
180	Poolumbi Surviving Gents	Non-anti-LGBT+ content	tam_eng
181	ABISHEKRAM VAIDHYA You are addicted.	Non-anti-LGBT+ content	tam_eng
182	Very bad attitude...Nakiran don't encourage this kind of bad videos...i can explain how bad it is...Feelings are misrepresented...I wonder what race this is...	Non-anti-LGBT+ content	tam_eng
183	The conclusion of this is that people like you should study well and if only you do that, your life will improve. Congratulations sister	Non-anti-LGBT+ content	tam_eng
184	Lust is there for everyone, all living things have physical relations, man needs control, otherwise the world will not endure	Non-anti-LGBT+ content	tam_eng
185	That is how to do ethnic development	Homophobic	tam_eng
186	Kumar Boda vesa kuthi	Non-anti-LGBT+ content	tam_eng
187	There is a maternal heritage here lakhs of years before Bharati was conceived	Non-anti-LGBT+ content	tam_eng
188	Intellectuals who say this is nature...Male and female union is nature...Homosexuality is against nature...Opposite attraction is a clear state of mind...Homosexuality is a kind of mental illness...I don't know what to do with the half-baked people who call this also an individual right..?	Homophobic	tam_eng
189	Who wants my number?	Non-anti-LGBT+ content	tam_eng
190	Once upon a time 9 years old daughter...	Transphobic	tam_eng
191	Wrong paradigm. There may be something here and there in this era. But if we look 50 years in the future, from the age of 18, Anukkaku Aan and woman to woman will start living. Human life becomes meaningless. Therefore let it be verbal rather than written	Homophobic	tam_eng
192	You too are like God. Stand boldly	Non-anti-LGBT+ content	tam_eng
193	Eyes are confused..	Non-anti-LGBT+ content	tam_eng
194	Mr. Nankai is beautiful Mangai beating_heart	Non-anti-LGBT+ content	tam_eng
195	They don't make us ugly, we make them ugly. They are good	Non-anti-LGBT+ content	tam_eng
196	My name is Shahul Barsan I am a gay bottom ..I like men very much ..I am looking for someone for me my number is 9962511816 ..I am free only at night ..come and let's talk ..let's get married	Non-anti-LGBT+ content	tam_eng
197	Shagul Hameed Shagul Dei tulukka yae...finish it...	Non-anti-LGBT+ content	tam_eng
198	Put song 2 soon	Non-anti-LGBT+ content	tam_eng
199	Can't stand this transgender harassment	Transphobic	tam_eng
200	Leave that girl as they like and find another girl. Otherwise your life will not be happy and that girl's life will not be happy either	Non-anti-LGBT+ content	tam_eng
201	Ne my aids came change irka	Homophobic	tam_eng
202	Transgender people have good character	Non-anti-LGBT+ content	tam_eng
203	Yogini Ammu OK_hand OK_hand OK_hand You said it right...	Non-anti-LGBT+ content	tam_eng
204	Why are you deceiving yourself that you are transgender? Knowing that you are a transgender and not a normal male, can't you imagine what it would be like for a transgender woman? Why are you doing this to the transgender woman who is going out with some work? We will definitely not laugh at this. Part 2 of this is another unamused_face	Non-anti-LGBT+ content	tam_eng
205	A drop of rain that does not touch the soil, for whom it is used; ; Virtue is like your birth name.; ; If you make a name for yourself, it is nothing but the immoral upbringing of your adopted ones.. ; ; Be qualified to name your children….	Non-anti-LGBT+ content	tam_eng
206	It is because you have a male nature in you that you desire to have a relationship with women. Whatever you say, you are depending on nature. Just by looking at your dressing sense, you have a lot of masculinity in you, that's why you like women. No one who is 100% female will have sex with someone who is 100% female. I can say this with 100% certainty.(You are 25% female 75% male) Don't blame nature, ancestors are not stupid, you are a 25,75 so 5-5=0, 2+7=9 you are a 0+9=9 this is the truth.	Homophobic	tam_eng
207	Jeevanathi Priyan can't tell..	Non-anti-LGBT+ content	tam_eng
208	Animal sex is not allowed anymore	Homophobic	tam_eng
209	I have never met my gay lover in person, we are only talking on the phone. When we meet, he tells us how to fuck everything. Can you put it as a video please?	Non-anti-LGBT+ content	tam_eng
210	Transgender is abominable, if they disguise themselves in this, how much more abominable it is	Non-anti-LGBT+ content	tam_eng
211	Malini how many people are you having sex with?	Homophobic	tam_eng
212	Jesus is a step sister	Non-anti-LGBT+ content	tam_eng
213	Seruppala is the only blacksmith.. these are sins..	Transphobic	tam_eng
214	The big transgenders who lead such transgenders will earn 5 to 6000 per day by working with them, even if they get a government job, what income will they get? Are they going to leave the transgenders? Make room for them	Non-anti-LGBT+ content	tam_eng
215	Shemaiah Bro	Non-anti-LGBT+ content	tam_eng
216	Justice is like that	Homophobic	tam_eng
217	It's very packed	Homophobic	tam_eng
218	Unscrupulous people do not understand the necessity of this ruling	Non-anti-LGBT+ content	tam_eng
219	machi super ra go this is what i want... women_holding_hands women_holding_hands women_holding_hands	Non-anti-LGBT+ content	tam_eng
220	Children of God	Non-anti-LGBT+ content	tam_eng
221	It is wrong to call transsexuals sinful. Their brilliance is everywhere. Their habit is to talk dirty. Once during a bus journey, I gave five cents and if you give ten cents, they scolded me saying that you will not go. Society is afraid of them.	Transphobic	tam_eng
222	No one is better than transsexuals	Non-anti-LGBT+ content	tam_eng
223	There is no begging inside the train in any country.	Non-anti-LGBT+ content	tam_eng
224	Saranya Charan Why is there no one like you? If so, I will be fine.	Non-anti-LGBT+ content	tam_eng
225	Makkah, this is also natural. Say whatever you want to join. You can join whatever you want. That's not to say it's right	Homophobic	tam_eng
226	Aravanis are social destroyers,..	Transphobic	tam_eng
227	Homosexuality is unnatural. It is wrong. I cannot accept it.	Homophobic	tam_eng
228	Visit www.gilmastories.net to read quality Gilma sex stories in Tamil. This is a blog that can be bravely read even in the office. I guarantee it will tickle your gay and bisexual feelings with just letters..	Non-anti-LGBT+ content	tam_eng
229	Cinematography bears witness to the personality development of the society. Thanks....	Non-anti-LGBT+ content	tam_eng
230	I have a doubt whether you are a woman or not	Transphobic	tam_eng
231	Can I get that sister's number? brother	Non-anti-LGBT+ content	tam_eng
232	You don't care about your race or your language or the cultural destruction that is going to happen to this country... you only care about your happiness...	Homophobic	tam_eng
233	Excellent explanation heard in Tamil. The reason for the biggest opposition is that sex is only aimed at procreation, and the fear that political and religious forces will decrease if the race does not increase. Insecurity of losing famil/population and power is the main reason for opposition here..	Non-anti-LGBT+ content	tam_eng
234	Yabesh Sandrick This is very wrong God sent Corona.	Homophobic	tam_eng
235	No one could give a job to a transgender, they didn't give them a chance to get along like that.	Non-anti-LGBT+ content	tam_eng
236	It is not something that occurs naturally. Artificially imposed climate change by the West. They plan to reduce the world population once and for all. The media is also complicit.	Homophobic	tam_eng
237	When that boy cried revolving_hearts revolving_hearts leaning revolving_hearts revolving_hearts revolving_hearts revolving_hearts revolving_hearts embracing revolving_hearts motherhood revolving_hearts love is red_heart transgender two_hearts beating_heart revolving_hearts revolving_hearts revolving_hearts revolving_hearts revolving_hearts revolving_hearts revolving_hearts womanhood revolving_hearts_hearts revolving	Non-anti-LGBT+ content	tam_eng
238	There will be no next generation #humans will not exist on this earth friends this is wrong enraged_face enraged_face enraged_face enraged_face	Homophobic	tam_eng
239	First of all, tell me if the interviewer is female or not?...... Pls... thumbs_up thumbs_up thumbs_up thumbs_up thumbs_up Please send this animal to AREA 51.....	Homophobic	tam_eng
240	Talk about the magic of inking	Non-anti-LGBT+ content	tam_eng
241	Varun is not the only mother. What many people are afraid of here is not the mentality that they should not be accepted except for themselves.... But they should come forward to mourn the society.... If that happens, my life will be better too folded_hands folded_hands folded_hands	Non-anti-LGBT+ content	tam_eng
242	nice prank my friend…..	Non-anti-LGBT+ content	tam_eng
243	Nice special polite expression.... smiling_face_with_heart-eyes	Non-anti-LGBT+ content	tam_eng
244	shinchan shinchan  May your Jesus rest in peace!!!!	Non-anti-LGBT+ content	tam_eng
245	Now men will rape and rape.	Homophobic	tam_eng
246	Yogesh Prabu The hormone inside the body knows no culture! But the brain does not know??? What is good and what is bad??? You say that it is like this even in animals! I ask that animals have five senses! Do not you know ???	Homophobic	tam_eng
247	Long live sister	Non-anti-LGBT+ content	tam_eng
248	Is homosexuality a change in mood or a change in body?	Non-anti-LGBT+ content	tam_eng
249	Let's welcome a Syrian crowd with open heart to be happy....	Non-anti-LGBT+ content	tam_eng
250	Intellectuals who say this is nature...Male and female union is nature...Homosexuality is against nature...Opposite attraction is a clear state of mind...Homosexuality is a kind of mental illness...I don't know what to do with the half-baked people who call this also an individual right..?	Homophobic	tam_eng
251	If you want to destroy a race, if you want to destroy a country, you have to destroy its culture first, then you have to destroy the language...by doing this, the race, language and country will be destroyed....; If you can live however you want, you can live. But the man is the one who lives according to the rules until he wants to live like this...; I think we are human….	Non-anti-LGBT+ content	tam_eng
252	They are bad people who make fun of me and threaten to ask me for money.	Non-anti-LGBT+ content	tam_eng
253	Blaming all trans people for the wrongs of some is wrong	Non-anti-LGBT+ content	tam_eng
254	The court ruled that it is not sexually wrong for a man to share pleasure with the man he loves, as well as with a woman. But it is not true in married life. Have a good understanding.	Non-anti-LGBT+ content	tam_eng
